archetype,market_id,day_ordinal,day_utc,day_start_utc,day_end_exclusive_utc,day_start_block,day_end_block_exclusive,status,opening_event_sequence,closing_event_sequence,opening_total_supply_assets,opening_total_supply_shares,opening_total_borrow_assets,opening_total_borrow_shares,opening_total_collateral_assets,closing_total_supply_assets,closing_total_supply_shares,closing_total_borrow_assets,closing_total_borrow_shares,closing_total_collateral_assets,total_event_count,supply_event_count,withdraw_event_count,borrow_event_count,repay_event_count,supply_collateral_event_count,withdraw_collateral_event_count,liquidate_event_count,accrue_interest_event_count,supply_assets_in,supply_shares_minted,withdraw_assets_out,withdraw_shares_burned,borrow_assets_out,borrow_shares_minted,repay_assets_in,repay_shares_burned,collateral_assets_in,collateral_assets_withdrawn,accrued_interest_assets,accrued_fee_shares,liquidation_repaid_assets,liquidation_repaid_shares,liquidation_seized_collateral_assets,liquidation_bad_debt_assets,liquidation_bad_debt_shares,first_event_block,last_event_block
accepted_drip_market,0x7e7c08f2d8bb6821408ac6b4e2f322d73ba1fb8ce20b3b65087f440ef3b2f8f1,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,24378,24382,28621224341,25876531107646719,24645919642,21960284490255447,24066824243336002579364,27722487370,25047127017420962,24664695915,21959855296688886,24066418482989622690143,4,0,1,0,0,0,0,1,2,0,0,917995281,829404090225757,0,0,0,0,0,0,19258310,0,482037,429193566561,405760346379889221,0,0,495452255,495501561
accepted_drip_market,0x8147c63f3f6f5a0825c84bf2cb11443c72b609fa39cf9a362e3d4dc2c5ca76c4,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x8147c63f3f6f5a0825c84bf2cb11443c72b609fa39cf9a362e3d4dc2c5ca76c4,153,2025-12-09,2025-12-09T00:00:00Z,2025-12-10T00:00:00Z,408635723,408982122,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x8147c63f3f6f5a0825c84bf2cb11443c72b609fa39cf9a362e3d4dc2c5ca76c4,154,2025-12-10,2025-12-10T00:00:00Z,2025-12-11T00:00:00Z,408982122,409328472,active,0,5,0,0,0,0,0,500000,500000000000,450000,450000000000,1000000000000000000,5,1,0,1,0,1,0,0,2,500000,500000000000,0,0,450000,450000000000,0,0,1000000000000000000,0,0,0,0,0,0,0,0,409234969,409235021
accepted_drip_market,0x8147c63f3f6f5a0825c84bf2cb11443c72b609fa39cf9a362e3d4dc2c5ca76c4,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,7268,7581,15945833228485,15873291005890401621,13617631211908,13548459723513098621,15520453996542731547941443,15551067386802,15478809555016360434,14249150177525,14175219459247174566,16224034460144018344678223,313,81,77,5,0,5,0,0,145,6428543834140,6398990082271733461,6824828641440,6793471533145774648,630000000000,626759735734075945,0,0,703580463601286796736780,0,1518965617,0,0,0,0,0,0,425582329,425924128
accepted_drip_market,0x8147c63f3f6f5a0825c84bf2cb11443c72b609fa39cf9a362e3d4dc2c5ca76c4,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,20561,20561,15518907,14947353411031,570096,546861030705,1226440307664663078,15518907,14947353411031,570096,546861030705,1226440307664663078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x84367e5bc5df26437618f749d5beb793746e620560721fec15518d684191ebc6,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x84367e5bc5df26437618f749d5beb793746e620560721fec15518d684191ebc6,78,2025-09-25,2025-09-25T00:00:00Z,2025-09-26T00:00:00Z,382683506,383030432,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x84367e5bc5df26437618f749d5beb793746e620560721fec15518d684191ebc6,79,2025-09-26,2025-09-26T00:00:00Z,2025-09-27T00:00:00Z,383030432,383376865,active,0,5,0,0,0,0,0,1000000,1000000000000,1000000,1000000000000,4089436,5,1,0,1,0,1,0,0,2,1000000,1000000000000,0,0,1000000,1000000000000,0,0,4089436,0,0,0,0,0,0,0,0,383177134,383177144
accepted_drip_market,0x84367e5bc5df26437618f749d5beb793746e620560721fec15518d684191ebc6,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,5621,5652,3217953556,3163288644617321,2929495011,2872676588649470,3982785743,3194412718,3139843772767393,2929812026,2872676588649470,3982785743,31,6,8,0,0,0,0,0,17,149096269,146559836146822,172954122,170004707996750,0,0,0,0,0,0,317015,0,0,0,0,0,0,425582329,425916691
accepted_drip_market,0x84367e5bc5df26437618f749d5beb793746e620560721fec15518d684191ebc6,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,6418,6418,1148584,1096462504977,1050890,1000000000000,4089436,1148584,1096462504977,1050890,1000000000000,4089436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x8e58f0dea27f877db258ecbbe16e57c9bb3541448ac0d578ef08c5b93ea9b84b,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x8e58f0dea27f877db258ecbbe16e57c9bb3541448ac0d578ef08c5b93ea9b84b,179,2026-01-04,2026-01-04T00:00:00Z,2026-01-05T00:00:00Z,417630985,417976670,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x8e58f0dea27f877db258ecbbe16e57c9bb3541448ac0d578ef08c5b93ea9b84b,180,2026-01-05,2026-01-05T00:00:00Z,2026-01-06T00:00:00Z,417976670,418322870,active,0,7,0,0,0,0,0,1001000,1001000000000,1000000,1000000000000,3294003346823768064,7,2,0,1,0,1,0,0,3,1001000,1001000000000,0,0,1000000,1000000000000,0,0,3294003346823768064,0,0,0,0,0,0,0,0,418294209,418294227
accepted_drip_market,0x8e58f0dea27f877db258ecbbe16e57c9bb3541448ac0d578ef08c5b93ea9b84b,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,89,91,1665937,1657484611330,1005765,1000000000000,3294003346823768064,1571968,1563897563573,1005866,1000000000000,3294003346823768064,2,0,1,0,0,0,0,0,1,0,0,94070,93587047757,0,0,0,0,0,0,101,0,0,0,0,0,0,425755451,425755451
accepted_drip_market,0x8e58f0dea27f877db258ecbbe16e57c9bb3541448ac0d578ef08c5b93ea9b84b,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,1941,1941,38019817,36645494640272,31990072,30671936271535,807590585584091687294,38019817,36645494640272,31990072,30671936271535,807590585584091687294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x989ddb4f5b09e6d02e7f5f2f8efb846fd2de1f3f3dfd96e1939455abe7dd5a48,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x989ddb4f5b09e6d02e7f5f2f8efb846fd2de1f3f3dfd96e1939455abe7dd5a48,54,2025-09-01,2025-09-01T00:00:00Z,2025-09-02T00:00:00Z,374383983,374730012,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x989ddb4f5b09e6d02e7f5f2f8efb846fd2de1f3f3dfd96e1939455abe7dd5a48,55,2025-09-02,2025-09-02T00:00:00Z,2025-09-03T00:00:00Z,374730012,375075967,active,0,5,0,0,0,0,0,500000,500000000000,500000,500000000000,1000000000000000000,5,1,0,1,0,1,0,0,2,500000,500000000000,0,0,500000,500000000000,0,0,1000000000000000000,0,0,0,0,0,0,0,0,374975318,374975342
accepted_drip_market,0x989ddb4f5b09e6d02e7f5f2f8efb846fd2de1f3f3dfd96e1939455abe7dd5a48,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,3992,4000,581821,557374179970,525193,500000000000,1000000000000000000,573144,548978433491,525282,500000000000,1000000000000000000,8,2,2,0,0,0,0,0,4,33261,31859649201,42027,40255395680,0,0,0,0,0,0,89,0,0,0,0,0,0,425789167,425916691
accepted_drip_market,0x989ddb4f5b09e6d02e7f5f2f8efb846fd2de1f3f3dfd96e1939455abe7dd5a48,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,4040,4040,623506,596776505838,525744,500000000000,1000000000000000000,623506,596776505838,525744,500000000000,1000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x9e90aec7d768403dacc9dd0d8320307fda3f980eed4df43e3e52168a1c667709,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x9e90aec7d768403dacc9dd0d8320307fda3f980eed4df43e3e52168a1c667709,67,2025-09-14,2025-09-14T00:00:00Z,2025-09-15T00:00:00Z,378879826,379225098,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x9e90aec7d768403dacc9dd0d8320307fda3f980eed4df43e3e52168a1c667709,68,2025-09-15,2025-09-15T00:00:00Z,2025-09-16T00:00:00Z,379225098,379570726,active,0,5,0,0,0,0,0,801387,801387000000,721248,721248000000,812208,5,1,0,1,0,1,0,0,2,801387,801387000000,0,0,721248,721248000000,0,0,812208,0,0,0,0,0,0,0,0,379403297,379403333
accepted_drip_market,0x9e90aec7d768403dacc9dd0d8320307fda3f980eed4df43e3e52168a1c667709,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,4310,4310,2567774995100,694476065444268947,2567774995100,693590878421054015,644314812208,2567774995100,694476065444268947,2567774995100,693590878421054015,644314812208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0x9e90aec7d768403dacc9dd0d8320307fda3f980eed4df43e3e52168a1c667709,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,4310,4310,2567774995100,694476065444268947,2567774995100,693590878421054015,644314812208,2567774995100,694476065444268947,2567774995100,693590878421054015,644314812208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xa35d91efb3e284a0ab7098e8c5a65caf58ea0451073e36a544a821fd8f350953,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xa35d91efb3e284a0ab7098e8c5a65caf58ea0451073e36a544a821fd8f350953,90,2025-10-07,2025-10-07T00:00:00Z,2025-10-08T00:00:00Z,386837514,387184021,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xa35d91efb3e284a0ab7098e8c5a65caf58ea0451073e36a544a821fd8f350953,91,2025-10-08,2025-10-08T00:00:00Z,2025-10-09T00:00:00Z,387184021,387530359,active,0,5,0,0,0,0,0,790000,790000000000,650000,650000000000,550000000000000000,5,1,0,1,0,1,0,0,2,790000,790000000000,0,0,650000,650000000000,0,0,550000000000000000,0,0,0,0,0,0,0,0,387324849,387325684
accepted_drip_market,0xa35d91efb3e284a0ab7098e8c5a65caf58ea0451073e36a544a821fd8f350953,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,2782,2810,137144994147,135360787513581889,123512266277,121669403261516771,225322165685959248695687,135245909839,133467846031575673,123990760308,122121912075053972,225900467141271483584923,28,5,6,1,1,1,1,0,13,9978538632,9847674892154971,11896708579,11740616374161187,860000000,847084673295176,400591608,394575859757975,1151941598576219939944,573640143263985050708,19085639,0,0,0,0,0,0,425753930,425916691
accepted_drip_market,0xa35d91efb3e284a0ab7098e8c5a65caf58ea0451073e36a544a821fd8f350953,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,6898,6898,7230853807,6764607358093224,6165910845,5713675471209261,8086473520029098418581,7230853807,6764607358093224,6165910845,5713675471209261,8086473520029098418581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xac6a118134cc4208a22534b041a83f4ac5ca42e2ab9ea732ee53c44b7deebc62,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xac6a118134cc4208a22534b041a83f4ac5ca42e2ab9ea732ee53c44b7deebc62,8,2025-07-17,2025-07-17T00:00:00Z,2025-07-18T00:00:00Z,358466906,358813157,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xac6a118134cc4208a22534b041a83f4ac5ca42e2ab9ea732ee53c44b7deebc62,9,2025-07-18,2025-07-18T00:00:00Z,2025-07-19T00:00:00Z,358813157,359159396,active,0,5,0,0,0,0,0,1000000,1000000000000,1000000,1000000000000,800000000000000,5,1,0,1,0,1,0,0,2,1000000,1000000000000,0,0,1000000,1000000000000,0,0,800000000000000,0,0,0,0,0,0,0,0,358880591,358880621
accepted_drip_market,0xac6a118134cc4208a22534b041a83f4ac5ca42e2ab9ea732ee53c44b7deebc62,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,2967,2993,272359087019,259124645877735223,230245937000,217883448183326731,186650147514512438533,252830835819,240532217838388672,220453015276,208602687182129058,181150147514512438533,26,5,7,1,2,0,1,0,10,70565,67134118585,19542989136,18592495173465136,200000000,189255226102919,10007589095,9470016227300592,0,5500000000000000000,14667371,0,0,0,0,0,0,425609034,425796650
accepted_drip_market,0xac6a118134cc4208a22534b041a83f4ac5ca42e2ab9ea732ee53c44b7deebc62,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,7627,7644,674349570184,631220823746703365,572360179528,531669992672632587,519948431455033911107,674388365673,631220823746703365,573897975014,533062331490296953,521448431455033911107,17,0,0,3,3,3,2,0,6,0,0,0,0,1502210387,1395320802810851,3210390,2981985146485,1501383626822280265,1383626822280265,38795489,0,0,0,0,0,0,495518188,495570098
accepted_drip_market,0xadc6897d644a005149d1aa42de72bcb1ff1c9f7c4a8b00db3e2356752995f80e,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xadc6897d644a005149d1aa42de72bcb1ff1c9f7c4a8b00db3e2356752995f80e,176,2026-01-01,2026-01-01T00:00:00Z,2026-01-02T00:00:00Z,416593974,416939526,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xadc6897d644a005149d1aa42de72bcb1ff1c9f7c4a8b00db3e2356752995f80e,177,2026-01-02,2026-01-02T00:00:00Z,2026-01-03T00:00:00Z,416939526,417285393,active,0,7,0,0,0,0,0,1001000,1001000000000,1000000,1000000000000,3550717778175115264,7,2,0,1,0,1,0,0,3,1001000,1001000000000,0,0,1000000,1000000000000,0,0,3550717778175115264,0,0,0,0,0,0,0,0,417161652,417161670
accepted_drip_market,0xadc6897d644a005149d1aa42de72bcb1ff1c9f7c4a8b00db3e2356752995f80e,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,272,277,3971067789233,3955439867579932880,3473292976043,3457653711916375513,3812850231480093511572252,4864567041039,4844881123233313088,3729540996603,3712244494231374706,4062850231480093511572252,5,1,0,1,0,1,0,0,2,893028231246,889441255653380208,0,0,255777000000,254590782314999193,0,0,250000000000000000000000,0,471020560,0,0,0,0,0,0,425755451,425913930
accepted_drip_market,0xadc6897d644a005149d1aa42de72bcb1ff1c9f7c4a8b00db3e2356752995f80e,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,690,690,8010018,7938595464424,7042867,6970762235138,13560717778175115264,8010018,7938595464424,7042867,6970762235138,13560717778175115264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xb7b5729ad332f57a02f4d9f87aa50910ee955d859e2b2ad9b0b8e15ca44d8b7f,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xb7b5729ad332f57a02f4d9f87aa50910ee955d859e2b2ad9b0b8e15ca44d8b7f,53,2025-08-31,2025-08-31T00:00:00Z,2025-09-01T00:00:00Z,374038160,374383983,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xb7b5729ad332f57a02f4d9f87aa50910ee955d859e2b2ad9b0b8e15ca44d8b7f,54,2025-09-01,2025-09-01T00:00:00Z,2025-09-02T00:00:00Z,374383983,374730012,active,0,7,0,0,0,0,0,1166604,1166600889063,1000004,1000000000000,304007046467386,7,1,1,1,0,1,0,0,3,1500000,1500000000000,333400,333399110937,1000000,1000000000000,0,0,304007046467386,0,4,0,0,0,0,0,0,374541913,374561289
accepted_drip_market,0xb7b5729ad332f57a02f4d9f87aa50910ee955d859e2b2ad9b0b8e15ca44d8b7f,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,66,66,1170823,1167600889063,9481,9451607588,52101494480577,1170823,1167600889063,9481,9451607588,52101494480577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xb7b5729ad332f57a02f4d9f87aa50910ee955d859e2b2ad9b0b8e15ca44d8b7f,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,66,66,1170823,1167600889063,9481,9451607588,52101494480577,1170823,1167600889063,9481,9451607588,52101494480577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xc7670063349ac19dfa324ead7bd7da2985ae931e1b09fb0e31b62c6486b730bd,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xc7670063349ac19dfa324ead7bd7da2985ae931e1b09fb0e31b62c6486b730bd,134,2025-11-20,2025-11-20T00:00:00Z,2025-11-21T00:00:00Z,402060763,402406626,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xc7670063349ac19dfa324ead7bd7da2985ae931e1b09fb0e31b62c6486b730bd,135,2025-11-21,2025-11-21T00:00:00Z,2025-11-22T00:00:00Z,402406626,402752730,active,0,7,0,0,0,0,0,1001003,1001000000000,1000002,1000000000000,1500000000000000000,7,2,0,1,0,1,0,0,3,1001001,1001000000000,0,0,1000000,1000000000000,0,0,1500000000000000000,0,2,0,0,0,0,0,0,402664722,402667093
accepted_drip_market,0xc7670063349ac19dfa324ead7bd7da2985ae931e1b09fb0e31b62c6486b730bd,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,5569,5901,3414175713388,3365855789840584050,2640712555598,2598448529911854479,2580220024005548731000000,2561964562434,2525166864965566933,2341960566660,2303931318873267753,2274802553296548731000000,332,93,63,1,6,0,6,0,163,1059825896840,1044720360712309058,1912618654779,1885409285587326175,5900000000,5805418424300598,305233595923,300322629462887324,0,305417470709000000000000,581606985,0,0,0,0,0,0,425589763,425925373
accepted_drip_market,0xc7670063349ac19dfa324ead7bd7da2985ae931e1b09fb0e31b62c6486b730bd,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,11498,11498,155600627290,72542870500075326,155600627290,72326010556960379,68899818028599991386687,155600627290,72542870500075326,155600627290,72326010556960379,68899818028599991386687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
early_shared_usdc,0xd09404e9512e1341321c8ae3bd663fab7087582142ac61486635a6c072c2af12,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
early_shared_usdc,0xd09404e9512e1341321c8ae3bd663fab7087582142ac61486635a6c072c2af12,8,2025-07-17,2025-07-17T00:00:00Z,2025-07-18T00:00:00Z,358466906,358813157,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
early_shared_usdc,0xd09404e9512e1341321c8ae3bd663fab7087582142ac61486635a6c072c2af12,9,2025-07-18,2025-07-18T00:00:00Z,2025-07-19T00:00:00Z,358813157,359159396,active,0,5,0,0,0,0,0,1000000,1000000000000,1000000,1000000000000,800000000000000,5,1,0,1,0,1,0,0,2,1000000,1000000000000,0,0,1000000,1000000000000,0,0,800000000000000,0,0,0,0,0,0,0,0,358881054,358881083
early_shared_usdc,0xd09404e9512e1341321c8ae3bd663fab7087582142ac61486635a6c072c2af12,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,21237,21284,881663345,816693372343898,809499278,744558042693128,538660146404921764,882715696,817590211417474,809584344,744558042693128,538660146404921764,47,5,6,0,0,0,0,0,36,25259297,23396869619693,24292012,22500030546117,0,0,0,0,0,0,85066,0,0,0,0,0,0,425582329,425914401
early_shared_usdc,0xd09404e9512e1341321c8ae3bd663fab7087582142ac61486635a6c072c2af12,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,62158,62753,1738830977804,1576076647394978403,1412612404741,1267277013158563722,1089899748253057582038,1798251909464,1629766812905400500,1412787420771,1267277013158563722,1089899748253057582038,595,162,149,0,0,0,0,0,284,6738465775129,6107481613323945733,6679219859499,6053791447813523636,0,0,0,0,0,0,175016030,0,0,0,0,0,0,495304719,495645972
accepted_drip_market,0xd478de9c069f12759d3baed9ddd16fe8902128937821af3a3cf77eca1885c7fc,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xd478de9c069f12759d3baed9ddd16fe8902128937821af3a3cf77eca1885c7fc,53,2025-08-31,2025-08-31T00:00:00Z,2025-09-01T00:00:00Z,374038160,374383983,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xd478de9c069f12759d3baed9ddd16fe8902128937821af3a3cf77eca1885c7fc,54,2025-09-01,2025-09-01T00:00:00Z,2025-09-02T00:00:00Z,374383983,374730012,active,0,7,0,0,0,0,0,1166605,1166601111328,1000005,1000000000000,304750218231787,7,1,1,1,0,1,0,0,3,1500000,1500000000000,333400,333398888672,1000000,1000000000000,0,0,304750218231787,0,5,0,0,0,0,0,0,374538645,374561450
accepted_drip_market,0xd478de9c069f12759d3baed9ddd16fe8902128937821af3a3cf77eca1885c7fc,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,355,355,1195084,1167601111328,616966,600386737595,304550218231787,1195084,1167601111328,616966,600386737595,304550218231787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xd478de9c069f12759d3baed9ddd16fe8902128937821af3a3cf77eca1885c7fc,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,357,357,1195744,1167601111328,7239,7037888532,7125664207465,1195744,1167601111328,7239,7037888532,7125664207465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xd91052003758145cc53615895c0ce2081c7080b661dbab5652c2b8433b248c2d,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
