block_number,transaction_index,log_index,transaction_hash,family,market_id,owner,caller,assets,shares,interest,fee_shares,repaid_assets,repaid_shares,seized_assets,bad_debt_assets,bad_debt_shares,topics_json,data
477888445,1,1,0x3d97f137f91c027ce800550ed2a0388ab984ddcc7304ece603d4556ee088b48e,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,715591,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003487c18d00000000000000000000000000000000000000000000000000000000000aeb470000000000000000000000000000000000000000000000000000000000000000
477888445,1,2,0x3d97f137f91c027ce800550ed2a0388ab984ddcc7304ece603d4556ee088b48e,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x00d81bf659b8f2cb5fa0a306701ad382f00e2771,0x9954afb60bb5a222714c478ac86990f221788b88,40000000,36931650389641,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000000d81bf659b8f2cb5fa0a306701ad382f00e2771"",""0x00000000000000000000000000d81bf659b8f2cb5fa0a306701ad382f00e2771""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b880000000000000000000000000000000000000000000000000000000002625a0000000000000000000000000000000000000000000000000000002196d1e70689
477926937,1,3,0x934a405f89e7a0061e7c6b4cd0aad9d5b8f81b118e515fb14f56b4b86a057762,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,5292533,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000347f9d7f000000000000000000000000000000000000000000000000000000000050c1f50000000000000000000000000000000000000000000000000000000000000000
477926937,1,6,0x934a405f89e7a0061e7c6b4cd0aad9d5b8f81b118e515fb14f56b4b86a057762,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,2273,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x00000000000000000000000000000000000000000000000000000000000008e1
477926937,1,9,0x934a405f89e7a0061e7c6b4cd0aad9d5b8f81b118e515fb14f56b4b86a057762,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,1380643,1274724813821,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87000000000000000000000000000000000000000000000000000000000015112300000000000000000000000000000000000000000000000000000128cb850bfd
477926937,1,14,0x934a405f89e7a0061e7c6b4cd0aad9d5b8f81b118e515fb14f56b4b86a057762,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,5702,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x0000000000000000000000000000000000000000000000000000000000001646
477926937,1,17,0x934a405f89e7a0061e7c6b4cd0aad9d5b8f81b118e515fb14f56b4b86a057762,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,3463713,3197988842194,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87000000000000000000000000000000000000000000000000000000000034da21000000000000000000000000000000000000000000000000000002e896fd2ad2
477929634,3,8,0x93a72bdd8112cddd8788cc5119b050fbce9cd3b496638611d2c41c1fe249c0ef,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x649bbc82359d6d1408b17463b400d6044a5bc01a,0x9954afb60bb5a222714c478ac86990f221788b88,328547,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x000000000000000000000000649bbc82359d6d1408b17463b400d6044a5bc01a""]",0x0000000000000000000000000000000000000000000000000000000000050363
478000810,1,9,0x691399411218e0d6afb8c4a30d3f8492d3ef11ce41448988c95c87c2cf2f8ee6,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,10140831,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x0000000000000000000000000000000000000000000000000000000034692ada00000000000000000000000000000000000000000000000000000000009abc9f0000000000000000000000000000000000000000000000000000000000000000
478000810,1,10,0x691399411218e0d6afb8c4a30d3f8492d3ef11ce41448988c95c87c2cf2f8ee6,Withdraw,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x288e6877607c30eed9d4bac634a8d0eec64a8d36,0x288e6877607c30eed9d4bac634a8d0eec64a8d36,3048090574,2837286968526890,,,,,,,,"[""0xa56fc0ad5702ec05ce63666221f796fb62437c32db1aa1aa075fc6484cf58fbf"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000288e6877607c30eed9d4bac634a8d0eec64a8d36"",""0x000000000000000000000000288e6877607c30eed9d4bac634a8d0eec64a8d36""]",0x000000000000000000000000288e6877607c30eed9d4bac634a8d0eec64a8d3600000000000000000000000000000000000000000000000000000000b5ae2bce000000000000000000000000000000000000000000000000000a147f59e2882a
478029687,4,9,0x913f0e7c0fdbe4d1c441abe7c623f69f32e639a36302a4ebb69208c2e42c3f63,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,3967667,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000347d0d4200000000000000000000000000000000000000000000000000000000003c8ab30000000000000000000000000000000000000000000000000000000000000000
478029687,4,12,0x913f0e7c0fdbe4d1c441abe7c623f69f32e639a36302a4ebb69208c2e42c3f63,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,3263353,3012931720489,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x000000000000000000000000000000000000000000000000000000000031cb79000000000000000000000000000000000000000000000000000002bd80b99529
478029687,4,15,0x913f0e7c0fdbe4d1c441abe7c623f69f32e639a36302a4ebb69208c2e42c3f63,WithdrawCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,5443,,,,,,,,,"[""0xe80ebd7cc9223d7382aab2e0d1d6155c65651f83d53c8b9b06901d167e321142"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x000000000000000000000000b8bc907143f9dde9a3a82f0308202f071c01b15a""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc870000000000000000000000000000000000000000000000000000000000001543
478029687,4,19,0x913f0e7c0fdbe4d1c441abe7c623f69f32e639a36302a4ebb69208c2e42c3f63,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,1206295,1113727037733,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x0000000000000000000000000000000000000000000000000000000000126817000000000000000000000000000000000000000000000000000001034f4df125
478029687,4,22,0x913f0e7c0fdbe4d1c441abe7c623f69f32e639a36302a4ebb69208c2e42c3f63,WithdrawCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,2012,,,,,,,,,"[""0xe80ebd7cc9223d7382aab2e0d1d6155c65651f83d53c8b9b06901d167e321142"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x000000000000000000000000b8bc907143f9dde9a3a82f0308202f071c01b15a""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc8700000000000000000000000000000000000000000000000000000000000007dc
478152917,2,10,0x4624c1e711be09df33b57a84e129ed52e5d41c89d9ab61c54f1d33b2fc5d7a97,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xed797f61998b333260db1c2559f501e1ba1e3ac6,0x9954afb60bb5a222714c478ac86990f221788b88,7500000,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x000000000000000000000000ed797f61998b333260db1c2559f501e1ba1e3ac6""]",0x00000000000000000000000000000000000000000000000000000000007270e0
478152917,2,14,0x4624c1e711be09df33b57a84e129ed52e5d41c89d9ab61c54f1d33b2fc5d7a97,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,16899750,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003460093b000000000000000000000000000000000000000000000000000000000101dea60000000000000000000000000000000000000000000000000000000000000000
478152917,2,15,0x4624c1e711be09df33b57a84e129ed52e5d41c89d9ab61c54f1d33b2fc5d7a97,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xed797f61998b333260db1c2559f501e1ba1e3ac6,0x9954afb60bb5a222714c478ac86990f221788b88,2500000000,2308094012516861,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000ed797f61998b333260db1c2559f501e1ba1e3ac6"",""0x000000000000000000000000ed797f61998b333260db1c2559f501e1ba1e3ac6""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88000000000000000000000000000000000000000000000000000000009502f9000000000000000000000000000000000000000000000000000008333303b969fd
478324010,4,11,0x738f0bf6861ea91b673e2dd6749c0ddee7f78d1b2237bb1cff9f595bad5de8e6,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,23524864,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x0000000000000000000000000000000000000000000000000000000034513b67000000000000000000000000000000000000000000000000000000000166f6000000000000000000000000000000000000000000000000000000000000000000
478324010,4,12,0x738f0bf6861ea91b673e2dd6749c0ddee7f78d1b2237bb1cff9f595bad5de8e6,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xb0c9c6a5cc2cb94556da81cebea340e0e814c087,0x9954afb60bb5a222714c478ac86990f221788b88,497025216,458855158393397,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x000000000000000000000000b0c9c6a5cc2cb94556da81cebea340e0e814c087""]",0x000000000000000000000000000000000000000000000000000000001da000c00000000000000000000000000000000000000000000000000001a1538ab82a35
478338624,5,12,0x08c153f349229c12bb762183ec2e0c094f0a79696055b187a1177a455ab68bc4,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,2001581,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x0000000000000000000000000000000000000000000000000000000034280b3100000000000000000000000000000000000000000000000000000000001e8aad0000000000000000000000000000000000000000000000000000000000000000
478338624,5,15,0x08c153f349229c12bb762183ec2e0c094f0a79696055b187a1177a455ab68bc4,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,3695671,3411843567210,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x00000000000000000000000000000000000000000000000000000000003864370000000000000000000000000000000000000000000000000000031a61b94e6a
478338624,5,18,0x08c153f349229c12bb762183ec2e0c094f0a79696055b187a1177a455ab68bc4,WithdrawCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,6231,,,,,,,,,"[""0xe80ebd7cc9223d7382aab2e0d1d6155c65651f83d53c8b9b06901d167e321142"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x000000000000000000000000b8bc907143f9dde9a3a82f0308202f071c01b15a""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc870000000000000000000000000000000000000000000000000000000000001857
478339222,8,19,0xadb9b44ea21561e289aba5f1eef03b43b4356700531740bc10c4d69e21b2de53,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,82239,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x0000000000000000000000000000000000000000000000000000000034253adb000000000000000000000000000000000000000000000000000000000001413f0000000000000000000000000000000000000000000000000000000000000000
478339222,8,20,0xadb9b44ea21561e289aba5f1eef03b43b4356700531740bc10c4d69e21b2de53,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xa08d0b399888ca37f10157e78a288249b26fe26f,0x9954afb60bb5a222714c478ac86990f221788b88,100110707,92422195283156,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x000000000000000000000000a08d0b399888ca37f10157e78a288249b26fe26f""]",0x0000000000000000000000000000000000000000000000000000000005f791730000000000000000000000000000000000000000000000000000540eb81e84d4
478384588,2,5,0xa9183a01a7e749d43a61bb5e4e711b00dff612979a54e06f7a6d8abb3121a414,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xa09c1c596730bad31c7303d3f9d6ed76789423b4,0x9954afb60bb5a222714c478ac86990f221788b88,309240,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x000000000000000000000000a09c1c596730bad31c7303d3f9d6ed76789423b4""]",0x000000000000000000000000000000000000000000000000000000000004b7f8
478411372,1,25,0x34e88411ded2115811132e143f0fea39ccc1c9af35946ad3883f52feb11a21bd,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,9862838,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000341672b30000000000000000000000000000000000000000000000000000000000967eb60000000000000000000000000000000000000000000000000000000000000000
478411372,1,26,0x34e88411ded2115811132e143f0fea39ccc1c9af35946ad3883f52feb11a21bd,Withdraw,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x288e6877607c30eed9d4bac634a8d0eec64a8d36,0x288e6877607c30eed9d4bac634a8d0eec64a8d36,9789590179,9111862964764044,,,,,,,,"[""0xa56fc0ad5702ec05ce63666221f796fb62437c32db1aa1aa075fc6484cf58fbf"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000288e6877607c30eed9d4bac634a8d0eec64a8d36"",""0x000000000000000000000000288e6877607c30eed9d4bac634a8d0eec64a8d36""]",0x000000000000000000000000288e6877607c30eed9d4bac634a8d0eec64a8d360000000000000000000000000000000000000000000000000000000247814aa300000000000000000000000000000000000000000000000000205f30eb41bd8c
478447050,1,3,0x11b19f4b200407895dd74e0a417df7c66f3c877b1cd58a30622cf69781d6a900,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xa9142020b7bf9bbe89785506852fe0d9128ce3db,0x9954afb60bb5a222714c478ac86990f221788b88,400000,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x000000000000000000000000a9142020b7bf9bbe89785506852fe0d9128ce3db""]",0x0000000000000000000000000000000000000000000000000000000000061a80
478449578,4,11,0xba5f559cadc7a2d423b43b1f6ee3cdc4ea06a3782077aabc365e7f3fba046129,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,5266951,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003485c9f40000000000000000000000000000000000000000000000000000000000505e070000000000000000000000000000000000000000000000000000000000000000
478449578,4,14,0xba5f559cadc7a2d423b43b1f6ee3cdc4ea06a3782077aabc365e7f3fba046129,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,6881,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x0000000000000000000000000000000000000000000000000000000000001ae1
478449578,4,17,0xba5f559cadc7a2d423b43b1f6ee3cdc4ea06a3782077aabc365e7f3fba046129,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,0x63dee79b90d67dd3a7c4b035fd0b135c6f54fc87,4129943,3812670926984,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87"",""0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc87""]",0x00000000000000000000000063dee79b90d67dd3a7c4b035fd0b135c6f54fc8700000000000000000000000000000000000000000000000000000000003f049700000000000000000000000000000000000000000000000000000377b4e57088
478496064,4,11,0xdab508a292e4d8e0d355d44aeae2af8a519c6b0a33c2ea8f2fd3de1f4c6e1f91,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x99f4a3747ee2dd22e2045dc4ecc55ac8964d9762,0x9954afb60bb5a222714c478ac86990f221788b88,6658695,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x00000000000000000000000099f4a3747ee2dd22e2045dc4ecc55ac8964d9762""]",0x0000000000000000000000000000000000000000000000000000000000659a87
478577245,6,18,0x3509b81ae83e4ec33f1789983ae9cee656afc8aac6603d139220d5e21dc5e7d4,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,17571026,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000346cfabf00000000000000000000000000000000000000000000000000000000010c1cd20000000000000000000000000000000000000000000000000000000000000000
478577245,6,19,0x3509b81ae83e4ec33f1789983ae9cee656afc8aac6603d139220d5e21dc5e7d4,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7da71db766893f8d7bd68f15afa7f7b5db2e5406,0x9954afb60bb5a222714c478ac86990f221788b88,10004910,9236049954383,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x0000000000000000000000007da71db766893f8d7bd68f15afa7f7b5db2e5406""]",0x000000000000000000000000000000000000000000000000000000000098a9ae000000000000000000000000000000000000000000000000000008666f7a064f
478577621,9,20,0x5da8359f76f9547f026d4ea1f4cf6387398229e21d9b07b46a0f2c04130477d4,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,51732,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003459abde000000000000000000000000000000000000000000000000000000000000ca140000000000000000000000000000000000000000000000000000000000000000
478577621,9,21,0x5da8359f76f9547f026d4ea1f4cf6387398229e21d9b07b46a0f2c04130477d4,Repay,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7da71db766893f8d7bd68f15afa7f7b5db2e5406,0x9954afb60bb5a222714c478ac86990f221788b88,900000000,830836486553727,,,,,,,,"[""0x52acb05cebbd3cd39715469f22afbf5a17496295ef3bc9bb5944056c63ccaa09"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x0000000000000000000000007da71db766893f8d7bd68f15afa7f7b5db2e5406""]",0x0000000000000000000000000000000000000000000000000000000035a4e9000000000000000000000000000000000000000000000000000002f3a431a5c07f
478598871,2,6,0xe71d5135759a6f771aa2a19a4dd418210eb3eaeca5db958324ad97755ecf3a4e,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x1a1e7a3b925476a3d81fddaa113dceb94257e88a,0x9954afb60bb5a222714c478ac86990f221788b88,33024,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x0000000000000000000000001a1e7a3b925476a3d81fddaa113dceb94257e88a""]",0x0000000000000000000000000000000000000000000000000000000000008100
478598871,2,10,0xe71d5135759a6f771aa2a19a4dd418210eb3eaeca5db958324ad97755ecf3a4e,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,2906668,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000344824aa00000000000000000000000000000000000000000000000000000000002c5a2c0000000000000000000000000000000000000000000000000000000000000000
